set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
TM7SF2	483	1	0.169772256728778	479	0.355290978260593	1	NA	2	2	ER	NA	NA	NA
CAPN1	483	1	0.0559006211180124	479	0.701654437959633	1	NA	1	1	ER	NA	NA	NA
CDC42EP2	483	1	0.134575569358178	479	0.232001399369312	1	NA	1	1	ER	NA	NA	NA
FRMD8	483	1	0.115942028985507	479	0.670752663018321	1	NA	1	1	ER	NA	NA	NA
LTBP3	483	1	0	479	0.668494524148606	1	NA	1	1	ER	NA	NA	NA
PCNXL3	483	2	0.141821946169772	479	0.518486679513223	1	1	NA	NA	NA	1	0	0.0321744726043893
AP5B1	483	1	0.0144927536231884	479	0.781906170346503	1	NA	3	3	ER	NA	NA	NA
EFEMP2	483	1	0	479	0.66320264779198	1	NA	1	1	ER	NA	NA	NA
CTSW	483	3	0.100759144237405	479	0.831275171935014	2	2	NA	NA	NA	2	0	0.0321744726043893
DRAP1	483	1	0.10351966873706	479	0.724314727862831	1	NA	1	1	ER	NA	NA	NA
EIF1AD	483	1	0.0020703933747412	479	0.712605003082645	1	NA	1	1	ER	NA	NA	NA
PACS1	483	1	0.0289855072463768	479	0.68995568424278	1	NA	1	1	ER	NA	NA	NA
YIF1A	483	1	0.0062111801242236	479	0.209632188304435	1	NA	1	1	ER	NA	NA	NA
BRMS1	483	1	0.0993788819875776	479	0.723276575213825	1	NA	1	1	ER	NA	NA	NA
SLC29A2	483	1	0.0041407867494824	479	0.719201504263692	1	NA	1	1	ER	NA	NA	NA
NPAS4	483	1	0.0041407867494824	479	0.701422448893735	1	NA	1	1	ER	NA	NA	NA
MRPL11	483	1	0.020703933747412	479	0.0423229586927823	1	NA	3	3	ER	NA	NA	NA
BBS1	483	3	0.0193236714975845	479	0.632377587714105	3	3	NA	NA	NA	3	0	0.0321744726043893
CTSF	483	3	0.041407867494824	479	0.0398591824702707	3	3	NA	NA	NA	2	1	0.0321744726043893
CCDC87	483	5	0.00910973084886128	479	0.137158386809785	5	5	NA	NA	NA	4	1	0.0321744726043893
RBM4	483	1	0.05175983436853	479	0.242945285345673	1	NA	1	1	ER	NA	NA	NA
SPTBN2	483	1	0.0041407867494824	479	0.206542734909605	1	NA	1	1	ER	NA	NA	NA
RCE1	483	1	0.0041407867494824	479	0.745314899161422	1	NA	1	1	ER	NA	NA	NA
PC	483	3	0.0628019323671498	479	0.741952585743948	3	3	NA	NA	NA	3	0	0.0321744726043893
RHOD	483	1	0.0289855072463768	479	0.7553667228773	1	NA	2	2	ER	NA	NA	NA
SSH3	483	1	0.0455486542443064	479	0.745514875955511	1	NA	2	2	ER	NA	NA	NA
RAD9A	483	1	0.0186335403726708	479	0.792804683820091	1	NA	3	3	ER	NA	NA	NA
RPS6KB2	483	1	0.0703933747412008	479	0.753400845541049	1	NA	2	2	ER	NA	NA	NA
CORO1B	483	1	0.010351966873706	479	0.213744807194596	1	NA	1	1	ER	NA	NA	NA
GPR152	483	1	0.163561076604555	479	0.722724623947854	1	NA	1	1	ER	NA	NA	NA
CABP4	483	2	0.005175983436853	479	0.180263642193531	2	2	NA	NA	NA	2	0	0.0321744726043893
TMEM134	483	1	0.0848861283643892	479	0.0114470159592628	1	NA	5	5	ER	NA	NA	NA
AIP	483	1	0	479	0.659771774857223	1	NA	1	1	ER	NA	NA	NA
TBX10	483	4	0.0093167701863354	479	0.405859080546876	4	4	NA	NA	NA	4	0	0.0321744726043893
ALDH3B2	483	1	0.0455486542443064	479	0.72537225987431	1	NA	1	1	ER	NA	NA	NA
UNC93B1	483	2	0.0217391304347826	479	0.777442084108077	2	2	NA	NA	NA	2	0	0.0321744726043893
TCIRG1	483	3	0.0483091787439614	479	0.330539571832907	3	3	NA	NA	NA	2	1	0.0321744726043893
CHKA	483	1	0.0041407867494824	479	0.229842680210393	1	NA	1	1	ER	NA	NA	NA
SUV420H1	483	1	0.0165631469979296	479	0.224324782769187	1	NA	1	1	ER	NA	NA	NA
C11orf24	483	1	0.0062111801242236	479	0.202286893166168	1	NA	1	1	ER	NA	NA	NA
MTL5	483	2	0.0031055900621118	479	0.827830824760031	2	2	NA	NA	NA	2	0	0.0321744726043893
CPT1A	483	3	0.00276052449965493	479	0.50471299219628	3	3	NA	NA	NA	2	1	0.0321744726043893
MRPL21	483	1	0.0082815734989648	479	0.705635384188741	1	NA	1	1	ER	NA	NA	NA
IGHMBP2	483	1	0.0082815734989648	479	0.731449150582078	1	NA	1	1	ER	NA	NA	NA
TPCN2	483	2	0.0227743271221532	479	0.772037281298085	2	2	NA	NA	NA	2	0	0.0321744726043893
ANO1	483	1	0.0062111801242236	479	0.727335635499323	1	NA	1	1	ER	NA	NA	NA
PPFIA1	483	3	0.0158730158730159	479	0.656615918589519	3	3	NA	NA	NA	3	0	0.0321744726043893
CTTN	483	1	0.0041407867494824	479	0.20496289889519	1	NA	1	1	ER	NA	NA	NA
SHANK2	483	3	0.0814354727398206	479	0.793905376075919	3	3	NA	NA	NA	3	0	0.0321744726043893
DHCR7	483	1	0.0020703933747412	479	0.753966132868396	1	NA	2	2	ER	NA	NA	NA
NADSYN1	483	1	0.0041407867494824	479	0.330655803212461	1	NA	2	2	ER	NA	NA	NA
RP11-849H4.2	483	2	0.0031055900621118	479	0.359289690724309	2	2	NA	NA	NA	2	0	0.0321744726043893
NUMA1	483	1	0.010351966873706	479	0.233689740031292	1	NA	1	1	ER	NA	NA	NA
LAMTOR1	483	1	0.0186335403726708	479	0.726287436885822	1	NA	1	1	ER	NA	NA	NA
FOLR3	483	2	0.0403726708074534	479	0.381943536188117	2	2	NA	NA	NA	1	1	0.0321744726043893
INPPL1	483	2	0.005175983436853	479	0.226257005157475	2	2	NA	NA	NA	2	0	0.0321744726043893
ARAP1	483	5	0.010351966873706	479	0.0128905305193087	5	5	NA	NA	NA	5	0	0.0321744726043893
P2RY6	483	1	0.0289855072463768	479	0.723999918390351	1	NA	1	1	ER	NA	NA	NA
ARHGEF17	483	4	0.0062111801242236	479	0.76305152039056	4	4	NA	NA	NA	4	0	0.0321744726043893
RELT	483	1	0.0372670807453416	479	0.161990264811606	1	NA	1	1	ER	NA	NA	NA
PLEKHB1	483	1	0.130434782608696	479	0.195441328477694	1	NA	1	1	ER	NA	NA	NA
UCP2	483	1	0.010351966873706	479	1	0	0	NA	NA	NA	NA	NA	NA
UCP3	483	2	0.0351966873706004	479	0.836381930364117	2	2	NA	NA	NA	2	0	0.0321744726043893
C2CD3	483	12	0.0614216701173223	479	0.218966541852585	11	11	NA	NA	NA	11	0	0.0321744726043893
P4HA3	483	3	0.0800552104899931	479	0.715823042308943	3	3	NA	NA	NA	3	0	0.0321744726043893
PGM2L1	483	2	0.0507246376811594	479	0.826453090223166	2	2	NA	NA	NA	2	0	0.0321744726043893
CHRDL2	483	1	0.0144927536231884	479	0.738407159335277	1	NA	1	1	ER	NA	NA	NA
RNF169	483	1	0.0124223602484472	479	0.691573882118589	1	NA	1	1	ER	NA	NA	NA
NEU3	483	1	0.0165631469979296	479	0.723279161456942	1	NA	1	1	ER	NA	NA	NA
SLCO2B1	483	3	0.0400276052449966	479	0.790913850746375	3	3	NA	NA	NA	3	0	0.0321744726043893
MOGAT2	483	1	0.0020703933747412	479	0.751167953582576	1	NA	2	2	ER	NA	NA	NA
LRRC32	483	1	0.0041407867494824	479	0.24612228515285	1	NA	1	1	ER	NA	NA	NA
TSKU	483	1	0.13871635610766	479	0.693471078382635	1	NA	1	1	ER	NA	NA	NA
MYO7A	483	12	0.0388198757763975	479	0.779687318135786	11	11	NA	NA	NA	11	0	0.0321744726043893
GDPD4	483	2	0.0455486542443064	479	0.651867949591438	2	2	NA	NA	NA	1	1	0.0321744726043893
RSF1	483	3	0.062111801242236	479	0.774910989114374	3	3	NA	NA	NA	3	0	0.0321744726043893
KCTD14	483	2	0.0072463768115942	479	0.814153502453707	2	2	NA	NA	NA	2	0	0.0321744726043893
NDUFC2	483	1	0.0041407867494824	479	0.642523888668497	1	NA	1	1	ER	NA	NA	NA
ALG8	483	2	0.0062111801242236	479	0.734891355593572	2	2	NA	NA	NA	2	0	0.0321744726043893
KCTD21	483	3	0.0262249827467219	479	0.678224468995893	3	3	NA	NA	NA	3	0	0.0321744726043893
USP35	483	2	0.124223602484472	479	0.121553122923573	2	2	NA	NA	NA	2	0	0.0321744726043893
NARS2	483	1	0.0227743271221532	479	1	0	0	NA	NA	NA	NA	NA	NA
TENM4	483	5	0.00745341614906832	479	0.674758610128314	5	5	NA	NA	NA	5	0	0.0321744726043893
PRCP	483	2	0.0372670807453416	479	0.816708009859073	2	2	NA	NA	NA	2	0	0.0321744726043893
C11orf82	483	1	0.0041407867494824	479	0.657304855588567	1	NA	1	1	ER	NA	NA	NA
PCF11	483	1	0.0041407867494824	479	0.641563165338066	1	NA	1	1	ER	NA	NA	NA
ANKRD42	483	2	0.0590062111801242	479	0.265236222193476	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC90B	483	3	0.0386473429951691	479	0.419690893975242	3	3	NA	NA	NA	3	0	0.0321744726043893
TMEM126A	483	2	0.0072463768115942	479	0.781725186116511	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC89	483	1	0.0124223602484472	479	0.873841238982188	1	NA	10	10	ER	NA	NA	NA
SYTL2	483	5	0.0269151138716356	479	0.828698802556521	5	5	NA	NA	NA	5	0	0.0321744726043893
CCDC83	483	1	0.0455486542443064	479	0.672081606400813	NA	NA	104	95	Firth	NA	NA	NA
PICALM	483	1	0.0144927536231884	479	0.223926064733731	1	NA	1	1	ER	NA	NA	NA
CCDC81	483	5	0.0165631469979296	479	0.339132591396502	5	5	NA	NA	NA	5	0	0.0321744726043893
ME3	483	1	0.0248447204968944	479	0.687898582789091	1	NA	1	1	ER	NA	NA	NA
PRSS23	483	2	0.0165631469979296	479	0.162507353781556	2	2	NA	NA	NA	2	0	0.0321744726043893
FZD4	483	1	0	479	0.73149126523374	1	NA	1	1	ER	NA	NA	NA
CTSC	483	4	0.0077639751552795	479	0.405020455928922	4	4	NA	NA	NA	4	0	0.0321744726043893
GRM5	483	1	0.0600414078674948	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
TYR	483	5	0.0488612836438923	479	0.28096731636081	5	5	NA	NA	NA	3	2	0.0321744726043893
NOX4	483	1	0.0973084886128364	479	0.641563165338066	1	NA	1	1	ER	NA	NA	NA
TRIM77	483	1	0.13871635610766	479	0.696246610457988	1	NA	1	1	ER	NA	NA	NA
NAALAD2	483	2	0.0590062111801242	479	0.237251416667223	2	2	NA	NA	NA	2	0	0.0321744726043893
MTNR1B	483	1	0.0041407867494824	479	0.20936127229701	1	NA	1	1	ER	NA	NA	NA
SLC36A4	483	2	0.0683229813664596	479	0.837338124493332	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC67	483	2	0.020703933747412	479	0.648992308566406	2	2	NA	NA	NA	2	0	0.0321744726043893
KIAA1731	483	2	0.0175983436853002	479	0.830982549582106	2	2	NA	NA	NA	2	0	0.0321744726043893
TAF1D	483	2	0.0082815734989648	479	0.164247672242812	2	2	NA	NA	NA	2	0	0.0321744726043893
C11orf54	483	1	0.072463768115942	479	0.74530216280663	1	NA	2	2	ER	NA	NA	NA
HEPHL1	483	1	0.0041407867494824	479	0.147484746236598	1	NA	1	1	ER	NA	NA	NA
FOLR4	483	4	0.0108695652173913	479	0.773608808052824	4	4	NA	NA	NA	4	0	0.0321744726043893
GPR83	483	1	0.0062111801242236	479	0.232001399369312	1	NA	1	1	ER	NA	NA	NA
ANKRD49	483	1	0.0973084886128364	479	0.724155394190713	1	NA	1	1	ER	NA	NA	NA
PIWIL4	483	1	0.0579710144927536	479	0.65585681607421	1	NA	1	1	ER	NA	NA	NA
AMOTL1	483	1	0.0062111801242236	479	0.68995568424278	1	NA	1	1	ER	NA	NA	NA
KDM4E	483	1	0.0124223602484472	479	0.942686424767343	NA	NA	27	24	Firth	NA	NA	NA
SRSF8	483	1	0.0165631469979296	479	1	1	0	NA	NA	ER	NA	NA	NA
ENDOD1	483	2	0.015527950310559	479	0.290964317807383	2	2	NA	NA	NA	2	0	0.0321744726043893
SESN3	483	1	0.0662525879917184	479	0.735723957343194	1	NA	1	1	ER	NA	NA	NA
CEP57	483	1	0.0020703933747412	479	0.451334383462714	1	NA	11	11	ER	NA	NA	NA
CCDC82	483	2	0.0082815734989648	479	0.798929843129731	2	2	NA	NA	NA	2	0	0.0321744726043893
CNTN5	483	3	0.129744651483782	479	0.279657023029829	2	2	NA	NA	NA	2	0	0.0321744726043893
TRPC6	483	2	0.062111801242236	479	0.830247501178702	2	2	NA	NA	NA	2	0	0.0321744726043893
KIAA1377	483	1	0.0538302277432712	479	0.426291937953797	1	NA	3	3	ER	NA	NA	NA
BIRC2	483	1	0.0020703933747412	479	0.746696088416846	1	NA	2	2	ER	NA	NA	NA
MMP20	483	3	0.00276052449965493	479	0.0788695336878816	3	3	NA	NA	NA	3	0	0.0321744726043893
MMP27	483	2	0.101449275362319	479	0.326063986295501	2	2	NA	NA	NA	2	0	0.0321744726043893
MMP8	483	1	0.113871635610766	479	0.707200849978319	1	NA	17	17	ER	NA	NA	NA
MMP10	483	7	0.0372670807453416	479	0.0253371102733447	7	7	NA	NA	NA	7	0	0.0321744726043893
MMP1	483	5	0.0782608695652174	479	0.640156177896782	5	5	NA	NA	NA	5	0	0.0321744726043893
MMP3	483	1	0.0890269151138716	479	0.69490354136262	1	NA	1	1	ER	NA	NA	NA
MMP13	483	4	0.0455486542443064	479	0.279918209682004	4	4	NA	NA	NA	4	0	0.0321744726043893
DYNC2H1	483	1	0.0703933747412008	479	0.128124741318772	1	NA	1	1	ER	NA	NA	NA
CASP12	483	3	0.129054520358868	479	0.829562611057476	1	1	NA	NA	NA	1	0	0.0321744726043893
CASP4	483	2	0.100414078674948	479	0.692491447908765	2	2	NA	NA	NA	2	0	0.0321744726043893
CASP5	483	2	0.0838509316770186	479	0.810932222544015	2	2	NA	NA	NA	2	0	0.0321744726043893
CARD16	483	1	0.0455486542443064	479	0.7181215484804	1	NA	1	1	ER	NA	NA	NA
CARD17	483	1	0.128364389233954	479	0.16707750412448	1	NA	1	1	ER	NA	NA	NA
CWF19L2	483	2	0.119047619047619	479	0.250776414099719	1	1	NA	NA	NA	1	0	0.0321744726043893
ALKBH8	483	2	0.151138716356108	479	0.60021023802883	1	1	NA	NA	NA	1	0	0.0321744726043893
ACAT1	483	1	0	479	0.2316241502054	1	NA	1	1	ER	NA	NA	NA
NPAT	483	3	0.0303657694962043	479	0.0273735114653732	3	3	NA	NA	NA	2	1	0.0321744726043893
ATM	483	20	0.0131469979296066	479	0.674467361012691	20	20	NA	NA	NA	20	0	0.0321744726043893
C11orf65	483	3	0.0234644582470669	479	0.740722994783528	3	3	NA	NA	NA	3	0	0.0321744726043893
KDELC2	483	4	0.0238095238095238	479	0.550131038253222	4	4	NA	NA	NA	4	0	0.0321744726043893
EXPH5	483	7	0.0396332446021887	479	0.153426340136783	7	7	NA	NA	NA	4	3	0.0321744726043893
DDX10	483	2	0.0652173913043478	479	0.508095230504832	2	2	NA	NA	NA	2	0	0.0321744726043893
ZC3H12C	483	1	0.0165631469979296	479	0.216903828515903	1	NA	1	1	ER	NA	NA	NA
RDX	483	4	0.0082815734989648	479	0.00880708373014675	4	4	NA	NA	NA	4	0	0.0321744726043893
C11orf53	483	1	0.0124223602484472	479	0.694654594810229	1	NA	1	1	ER	NA	NA	NA
RP11-794P6.2	483	1	0.0165631469979296	479	0.358661255646773	1	NA	15	15	ER	NA	NA	NA
SIK2	483	2	0.0093167701863354	479	0.82848125351366	2	2	NA	NA	NA	2	0	0.0321744726043893
PPP2R1B	483	4	0.0072463768115942	479	0.809090375379738	4	4	NA	NA	NA	4	0	0.0321744726043893
ALG9	483	2	0.0020703933747412	479	0.794274960491822	2	2	NA	NA	NA	2	0	0.0321744726043893
FDXACB1	483	3	0.0186335403726708	479	0.428649117404574	3	3	NA	NA	NA	3	0	0.0321744726043893
C11orf1	483	2	0.005175983436853	479	0.612217189149207	2	2	NA	NA	NA	2	0	0.0321744726043893
CRYAB	483	1	0.0062111801242236	479	0.230613342766594	1	NA	1	1	ER	NA	NA	NA
C11orf52	483	1	0.0041407867494824	479	0.23000012597197	1	NA	1	1	ER	NA	NA	NA
DIXDC1	483	2	0.0062111801242236	479	0.765471342422415	1	1	NA	NA	NA	1	0	0.0321744726043893
DLAT	483	2	0.0134575569358178	479	0.336740196904901	2	2	NA	NA	NA	1	1	0.0321744726043893
C11orf57	483	2	0.0093167701863354	479	0.769160703086883	2	2	NA	NA	NA	2	0	0.0321744726043893
SDHD	483	1	0.0020703933747412	479	0.280286425263801	1	NA	5	5	ER	NA	NA	NA
BCO2	483	5	0.0178053830227743	479	0.812505750059079	5	5	NA	NA	NA	5	0	0.0321744726043893
PLET1	483	1	0.031055900621118	479	0.336129469612389	1	NA	2	2	ER	NA	NA	NA
NCAM1	483	2	0.0124223602484472	479	1	2	0	NA	NA	NA	0	0	0.0321744726043893
TTC12	483	2	0.046583850931677	479	0.815963809792977	2	2	NA	NA	NA	2	0	0.0321744726043893
ANKK1	483	3	0.0317460317460317	479	0.0483130191341588	3	3	NA	NA	NA	3	0	0.0321744726043893
DRD2	483	1	0.031055900621118	479	0.726669624238601	NA	NA	22	22	Firth	NA	NA	NA
TMPRSS5	483	1	0.0434782608695652	479	0.726678013881002	1	NA	1	1	ER	NA	NA	NA
ZW10	483	1	0.13871635610766	479	0.742099632892566	1	NA	1	1	ER	NA	NA	NA
HTR3B	483	2	0.0134575569358178	479	0.34376141591568	2	2	NA	NA	NA	2	0	0.0321744726043893
HTR3A	483	3	0.00483091787439614	479	0.725610845249608	3	3	NA	NA	NA	3	0	0.0321744726043893
NNMT	483	1	0.010351966873706	479	0.677010564350301	1	NA	1	1	ER	NA	NA	NA
NXPE1	483	4	0.0445134575569358	479	0.252989914877998	4	4	NA	NA	NA	3	1	0.0321744726043893
NXPE4	483	3	0.0883367839889579	479	0.742568313209256	3	3	NA	NA	NA	3	0	0.0321744726043893
NXPE2	483	3	0.0393374741200828	479	0.761789250144788	3	3	NA	NA	NA	3	0	0.0321744726043893
BUD13	483	5	0.00703933747412008	479	0.292987708400467	5	5	NA	NA	NA	5	0	0.0321744726043893
ZNF259	483	4	0.0025879917184265	479	0.6961150031733	4	4	NA	NA	NA	4	0	0.0321744726043893
APOA5	483	3	0.0082815734989648	479	0.508301191770211	3	3	NA	NA	NA	2	1	0.0321744726043893
APOC3	483	3	0.0365769496204279	479	0.448159989381664	3	3	NA	NA	NA	3	0	0.0321744726043893
APOA1	483	1	0	479	0.671296695421465	1	NA	1	1	ER	NA	NA	NA
SIDT2	483	1	0.0062111801242236	479	0.710469661536826	1	NA	1	1	ER	NA	NA	NA
PCSK7	483	1	0.0020703933747412	479	0.708635043918884	1	NA	1	1	ER	NA	NA	NA
BACE1	483	2	0.020703933747412	479	0.074138017023855	2	2	NA	NA	NA	2	0	0.0321744726043893
CEP164	483	5	0.0144927536231884	479	0.759221519737894	5	5	NA	NA	NA	5	0	0.0321744726043893
FXYD2	483	1	0.0062111801242236	479	0.721143763061465	1	NA	1	1	ER	NA	NA	NA
IL10RA	483	1	0	479	0.716850701864265	1	NA	1	1	ER	NA	NA	NA
TMPRSS4	483	4	0.0678053830227743	479	0.724783997784332	4	4	NA	NA	NA	3	1	0.0321744726043893
SCN4B	483	2	0.0010351966873706	479	0.832209881394478	2	2	NA	NA	NA	2	0	0.0321744726043893
AMICA1	483	3	0.0262249827467219	479	0.0957201317228955	3	3	NA	NA	NA	2	1	0.0321744726043893
MPZL3	483	4	0.0222567287784679	479	0.759416771130991	4	4	NA	NA	NA	4	0	0.0321744726043893
MPZL2	483	4	0.0150103519668737	479	0.68092932903427	4	4	NA	NA	NA	4	0	0.0321744726043893
CD3G	483	1	0.0020703933747412	479	0.73809656250939	1	NA	1	1	ER	NA	NA	NA
UBE4A	483	1	0.0186335403726708	479	0.238706693924557	1	NA	1	1	ER	NA	NA	NA
IFT46	483	3	0.00966183574879227	479	0.239679906065631	3	3	NA	NA	NA	3	0	0.0321744726043893
PHLDB1	483	2	0.0714285714285714	479	0.828404666704143	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC84	483	2	0.0082815734989648	479	0.652919758115109	2	2	NA	NA	NA	2	0	0.0321744726043893
TRAPPC4	483	3	0.00690131124913734	479	0.0412493853594071	3	3	NA	NA	NA	3	0	0.0321744726043893
VPS11	483	2	0.0010351966873706	479	0.741751754398044	1	1	NA	NA	NA	1	0	0.0321744726043893
HMBS	483	1	0.0144927536231884	479	0.671296695421465	1	NA	1	1	ER	NA	NA	NA
C2CD2L	483	2	0.015527950310559	479	0.824250232623537	2	2	NA	NA	NA	2	0	0.0321744726043893
HINFP	483	1	0.0082815734989648	479	0.242059679926095	1	NA	1	1	ER	NA	NA	NA
NLRX1	483	3	0.0904071773636991	479	0.681961861626631	3	3	NA	NA	NA	3	0	0.0321744726043893
PDZD3	483	1	0.0041407867494824	479	0.731653706803592	1	NA	1	1	ER	NA	NA	NA
CCDC153	483	1	0.0372670807453416	479	0.737887293278697	1	NA	2	2	ER	NA	NA	NA
CBL	483	3	0.0020703933747412	479	0.100691394923299	3	3	NA	NA	NA	3	0	0.0321744726043893
MFRP	483	2	0.0062111801242236	479	0.0126602372384997	2	2	NA	NA	NA	2	0	0.0321744726043893
USP2	483	1	0	479	0.642082271912349	1	NA	1	1	ER	NA	NA	NA
PVRL1	483	3	0.0020703933747412	479	0.429858072879665	3	3	NA	NA	NA	3	0	0.0321744726043893
AP000679.2	483	1	0.0165631469979296	479	0.727996471758613	1	NA	1	1	ER	NA	NA	NA
POU2F3	483	1	0.0331262939958592	479	0.722951269412363	1	NA	1	1	ER	NA	NA	NA
TMEM136	483	2	0.0031055900621118	479	0.0286859242328714	2	2	NA	NA	NA	2	0	0.0321744726043893
GRIK4	483	2	0.041407867494824	479	0.835775099260217	2	2	NA	NA	NA	2	0	0.0321744726043893
TECTA	483	3	0.0138026224982747	479	0.0386615340538545	3	3	NA	NA	NA	3	0	0.0321744726043893
SORL1	483	4	0.0605590062111801	479	0.0760190633324019	4	4	NA	NA	NA	4	0	0.0321744726043893
UBASH3B	483	2	0.0196687370600414	479	0.0530452115992753	2	2	NA	NA	NA	2	0	0.0321744726043893
CRTAM	483	2	0.0351966873706004	479	0.0489748228344666	2	2	NA	NA	NA	2	0	0.0321744726043893
C11orf63	483	2	0.0445134575569358	479	0.837807572396591	2	2	NA	NA	NA	2	0	0.0321744726043893
CLMP	483	2	0.0062111801242236	479	0.372736861988881	2	2	NA	NA	NA	2	0	0.0321744726043893
GRAMD1B	483	1	0	479	0.700533155057066	1	NA	1	1	ER	NA	NA	NA
SCN3B	483	1	0.0082815734989648	479	0.71921567783889	1	NA	1	1	ER	NA	NA	NA
TMEM225	483	1	0.188405797101449	479	0.714078109515348	1	NA	1	1	ER	NA	NA	NA
OR8D4	483	1	0.118012422360248	479	0.194867747236118	NA	NA	145	137	Firth	NA	NA	NA
OR4D5	483	1	0.0786749482401656	479	0.898941882396257	1	NA	14	13	ER	NA	NA	NA
OR6T1	483	1	0.031055900621118	479	0.137018550877545	1	NA	1	1	ER	NA	NA	NA
OR10G9	483	1	0.0020703933747412	479	0.811761356752508	1	NA	4	4	ER	NA	NA	NA
OR10G8	483	1	0.0289855072463768	479	0.811761356752508	1	NA	4	4	ER	NA	NA	NA
VWA5A	483	1	0.0144927536231884	479	0.237894763082943	1	NA	1	1	ER	NA	NA	NA
OR10D3	483	1	0.122153209109731	479	0.835203806130392	NA	NA	464	360	Firth	NA	NA	NA
OR8G1	483	1	0.0662525879917184	479	0.875917231123126	NA	NA	433	349	Firth	NA	NA	NA
OR8G5	483	1	0.0144927536231884	479	0.89890287347035	1	NA	16	16	ER	NA	NA	NA
OR8D1	483	1	0.184265010351967	479	0.543537571971058	NA	NA	385	326	Firth	NA	NA	NA
OR8D2	483	1	0.0993788819875776	479	0.719565119824417	1	NA	1	1	ER	NA	NA	NA
OR8B3	483	1	0.0496894409937888	479	0.934674379592729	NA	NA	43	43	Firth	NA	NA	NA
OR8B8	483	1	0.0144927536231884	479	0.726399630165441	1	NA	1	1	ER	NA	NA	NA
PANX3	483	2	0.0062111801242236	479	0.780460676757214	2	2	NA	NA	NA	2	0	0.0321744726043893
TBRG1	483	1	0.0248447204968944	479	0.192440362436983	1	NA	1	1	ER	NA	NA	NA
SIAE	483	4	0.0025879917184265	479	0.025070298366495	4	4	NA	NA	NA	3	1	0.0321744726043893
VSIG2	483	1	0	479	0.664432527349414	1	NA	1	1	ER	NA	NA	NA
ROBO3	483	5	0.0356107660455487	479	0.725435098381735	5	5	NA	NA	NA	5	0	0.0321744726043893
CCDC15	483	3	0.0296756383712905	479	0.130102996636516	3	3	NA	NA	NA	3	0	0.0321744726043893
SLC37A2	483	1	0.0020703933747412	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
CHEK1	483	1	0.122153209109731	479	0.238706693924557	1	NA	1	1	ER	NA	NA	NA
PUS3	483	1	0.0062111801242236	479	0.22823852571701	1	NA	1	1	ER	NA	NA	NA
DDX25	483	1	0.0020703933747412	479	0.744359362546455	1	NA	1	1	ER	NA	NA	NA
CDON	483	1	0.0165631469979296	479	0.710647378936254	1	NA	1	1	ER	NA	NA	NA
RPUSD4	483	1	0.0041407867494824	479	0.722213947211897	1	NA	1	1	ER	NA	NA	NA
SRPR	483	1	0.0020703933747412	479	0.358563249540869	1	NA	7	7	ER	NA	NA	NA
FOXRED1	483	3	0.00276052449965493	479	0.367575528841374	3	3	NA	NA	NA	3	0	0.0321744726043893
TIRAP	483	2	0.0041407867494824	479	0.831238799644056	2	2	NA	NA	NA	2	0	0.0321744726043893
KCNJ1	483	5	0.0215320910973085	479	0.184478813040954	5	5	NA	NA	NA	5	0	0.0321744726043893
ARHGAP32	483	5	0.0128364389233954	479	0.363096928310227	5	5	NA	NA	NA	5	0	0.0321744726043893
BARX2	483	1	0.0186335403726708	479	0.674015615952225	1	NA	1	1	ER	NA	NA	NA
APLP2	483	3	0.00552104899930987	479	0.0780861108550424	3	3	NA	NA	NA	3	0	0.0321744726043893
ADAMTS8	483	2	0.113871635610766	479	0.81891588593472	2	2	NA	NA	NA	2	0	0.0321744726043893
SNX19	483	3	0.0289855072463768	479	0.47608103338209	3	3	NA	NA	NA	3	0	0.0321744726043893
SPATA19	483	2	0.0082815734989648	479	0.141772856453284	2	2	NA	NA	NA	2	0	0.0321744726043893
IGSF9B	483	1	0.0269151138716356	479	0.73809656250939	1	NA	1	1	ER	NA	NA	NA
NCAPD3	483	4	0.0077639751552795	479	0.747583376120378	4	4	NA	NA	NA	4	0	0.0321744726043893
VPS26B	483	1	0.0372670807453416	479	0.733397413981964	1	NA	1	1	ER	NA	NA	NA
ACAD8	483	2	0.0010351966873706	479	0.822483859580863	2	2	NA	NA	NA	2	0	0.0321744726043893
GLB1L3	483	1	0.0041407867494824	479	0.665633157471842	1	NA	1	1	ER	NA	NA	NA
GLB1L2	483	1	0.0082815734989648	479	0.982144400439203	NA	NA	22	22	Firth	NA	NA	NA
IQSEC3	483	1	0.0496894409937888	479	0.711469531411495	1	NA	1	1	ER	NA	NA	NA
SLC6A12	483	1	0.093167701863354	479	0.696847956291264	1	NA	1	1	ER	NA	NA	NA
SLC6A13	483	1	0.0186335403726708	479	0.726673073356739	1	NA	1	1	ER	NA	NA	NA
KDM5A	483	3	0.0179434092477571	479	0.394588843447703	3	3	NA	NA	NA	3	0	0.0321744726043893
