set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	n_vars_retained	n_vars_retained_cr	burden_skatw	burden_mbw	burden_lw	skat_skatw	skat_mbw	skat_lw	skato_skatw	skato_mbw	skato_lw	cr_skat	cr_burden	min_p
RHNO1	483	2	0.0134575569358178	479	2	2	0.816880837670189	0.816880837670189	0.816880837670189	0.903484075868046	0.903484075868046	0.903484075868046	0.903484075868046	0.903484075868046	0.903484075868046	0.882383583917213	0.771793710530804	0.771793710530804
TSPAN9	483	2	0.0175983436853002	479	2	2	0.752010558430956	0.752010558430956	0.752010558430956	0.571400499499259	0.571400499499259	0.571400499499259	0.873641188266091	0.873641188266091	0.873641188266091	0.484091364475188	0.829235530231306	0.484091364475188
EFCAB4B	483	1	0.0186335403726708	479	1	1	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364	0.657413547725364
DYRK4	483	1	0.0269151138716356	479	1	1	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569	0.201294848555569
AKAP3	483	3	0.0262249827467219	479	3	3	0.406633857611371	0.406633857611371	0.406633857611371	0.508554074499393	0.508554074499393	0.508554074499393	0.692263603431978	0.692263603431978	0.692263603431978	0.635261900095812	0.502760588101136	0.406633857611371
NDUFA9	483	2	0.0496894409937888	479	2	2	0.599473974828053	0.453368582812125	0.69353294555345	0.823482431733468	0.823482431733468	0.823482431733468	0.750785722252728	0.72942346100806	0.750785722252728	0.818868436195677	0.609102768815583	0.453368582812125
GALNT8	483	3	0.0269151138716356	479	3	3	0.368491528909643	0.444588839857631	0.368491528909643	0.188010381055757	0.188010381055757	0.188010381055757	0.306886232429647	0.306886232429647	0.306886232429647	0.218448298467632	0.411454017940213	0.188010381055757
KCNA1	483	1	0.0020703933747412	479	1	1	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138	0.730404440860138
ANO2	483	5	0.0198757763975155	479	5	5	0.532958814158246	0.51028760782643	0.532958814158246	0.868869002078306	0.868869002078306	0.868869002078306	0.768039273375994	0.71089431215156	0.795085643873611	0.912825759207482	0.558043791485775	0.51028760782643
VWF	483	4	0.0056935817805383	479	4	4	0.504584871892041	0.625105285985815	0.230350984685973	0.423220784462423	0.432845017329007	0.188822929970136	0.579339837748164	0.601674336055994	0.26881737991172	0.29181303208525	0.3548485424616	0.188822929970136
TNFRSF1A	483	2	0.0134575569358178	479	2	2	0.111708400520994	0.0537654814342151	0.111720557198373	0.111720556871177	0.0994298182573605	0.111720557198373	0.111734485871725	0.0681633489998408	0.111733203026056	0.111300169214635	0.111300169214635	0.0537654814342151
SCNN1A	483	4	0.0108695652173913	479	4	4	0.909685457738638	0.87090251064157	0.917789527139715	0.970434099642925	0.951893250789503	0.970434099642925	0.968170925087363	0.96771384400093	0.968170925087363	0.916904536721985	0.819583036738106	0.819583036738106
TAPBPL	483	2	0.05175983436853	479	2	2	0.500092636393579	0.421502669930856	0.500092636393579	0.738621145967775	0.738621145967775	0.738621145967775	0.611992221103952	0.611992221103952	0.738621145967775	0.725709955306652	0.544748713905723	0.421502669930856
MRPL51	483	3	0.0338164251207729	479	3	3	0.10171345177207	0.0905447184684958	0.10171345177207	0.242116969675424	0.236851475179684	0.242116969675424	0.153981962582918	0.141740884818876	0.153981962582918	0.280495709343633	0.0910000864067386	0.0905447184684958
NCAPD2	483	2	0.0082815734989648	479	2	2	0.336167559290186	0.336167559290186	0.336167559290186	0.819200149587003	0.819200149587003	0.819200149587003	0.53673170397707	0.53673170397707	0.53673170397707	0.820844583550753	0.376926770718233	0.336167559290186
NOP2	483	1	0.0600414078674948	479	1	1	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957	0.233135182173957
ACRBP	483	2	0.0041407867494824	479	2	2	0.336926196530834	0.336926196530834	0.336926196530834	0.812270127743244	0.812270127743244	0.812270127743244	0.812270127743244	0.812270127743244	0.812270127743244	0.845877097983049	0.39572644361106	0.336926196530834
ZNF384	483	1	0.0144927536231884	479	1	1	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882	0.66550347247882
LAG3	483	1	0	479	1	1	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648
CD4	483	1	0.0041407867494824	479	1	1	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661	0.424702458352661
LEPREL2	483	1	0.0020703933747412	479	1	1	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252	0.20217848814252
GNB3	483	2	0.0538302277432712	479	2	2	0.331759932941258	0.334031502201858	0.415748924200221	0.560397803495345	0.685771667012732	0.49276008210284	0.43877480208669	0.450334930556631	0.47784687071466	0.734916315822263	0.734916315822263	0.331759932941258
SPSB2	483	1	0.0082815734989648	479	1	1	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668	0.690249544622668
LRRC23	483	1	0	479	1	1	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612	0.203418027417612
PTPN6	483	1	0	479	1	1	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027	0.234269927607027
PHB2	483	1	0.0020703933747412	479	1	1	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246
LPCAT3	483	1	0.0082815734989648	479	1	1	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624	0.159659533826624
C1S	483	2	0.0010351966873706	479	2	2	0.784118564645861	0.595102426799361	0.784118564645861	0.756368406110534	0.756368406110534	0.756368406110534	0.929621243034189	0.784118564645861	0.929621243034189	0.740120909451981	0.717304594558423	0.595102426799361
RBP5	483	1	0.0020703933747412	479	1	1	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967	0.20968415256967
CLSTN3	483	2	0.0041407867494824	479	2	2	0.181596579151466	0.181596579151466	0.181596579151466	0.172538675185192	0.291849853048547	0.172538675185192	0.181596579151466	0.181596579151466	0.181596579151466	0.143731395731838	0.040166782773034	0.040166782773034
ACSM4	483	3	0.0759144237405107	479	3	3	0.924781443722686	0.943521655515384	0.936726864328401	0.698157858961524	0.598710258604078	0.827736938394053	0.80538480347233	0.758368965580088	0.918658319265617	0.551962479448706	0.888030086208082	0.551962479448706
CD163L1	483	4	0.0424430641821946	479	4	4	0.360803057087861	0.806930300462505	0.364444138159176	0.0582310856590817	0.0512288109277116	0.0566500521266141	0.0782088824652352	0.0896387133801138	0.0766278489327676	0.0417506795958231	0.320651581888933	0.0417506795958231
APOBEC1	483	2	0.0144927536231884	479	2	2	0.78433734637023	0.623473130060294	0.78433734637023	0.913578787268242	0.913578787268242	0.913578787268242	0.913578787268242	0.913578787268242	0.913578787268242	0.770012453954526	0.785044036921288	0.623473130060294
GDF3	483	1	0	479	1	1	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789	0.470619775385789
CLEC4C	483	3	0.0082815734989648	479	3	3	0.547143447366165	0.547143447366165	0.547143447366165	0.284207164976858	0.284207164976858	0.284207164976858	0.487837296402941	0.487837296402941	0.487837296402941	0.334280185441368	0.555527778710397	0.284207164976858
NANOGNB	483	1	0.0020703933747412	479	1	1	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785	0.68972640044785
FOXJ2	483	1	0.062111801242236	479	1	1	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173	0.169143229522173
FAM90A1	483	1	0.0062111801242236	479	1	1	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819	0.702955759053819
CLEC4D	483	1	0.0227743271221532	479	1	1	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542	0.331389533723542
CLEC4E	483	2	0.0062111801242236	479	2	2	0.339904243148328	0.339904243148328	0.339904243148328	0.82706742806707	0.82706742806707	0.82706742806707	0.550364806076406	0.550364806076406	0.550364806076406	0.830589016305962	0.345758388640741	0.339904243148328
MFAP5	483	2	0.0165631469979296	479	2	2	0.752101650931358	0.752101650931358	0.752101650931358	0.289038132464813	0.289038132464813	0.289038132464813	0.289038132464813	0.289038132464813	0.289038132464813	0.19974731214688	0.822072955656935	0.19974731214688
A2ML1	483	6	0.0379572118702554	479	6	6	0.64678205682094	0.67145741140762	0.510508561195703	0.467558105715942	0.221403721395728	0.484447469546564	0.635491927553241	0.338845209632209	0.604196209759345	0.443304082944297	0.766321328302999	0.221403721395728
KLRG1	483	1	0.0952380952380952	479	1	1	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132
A2M	483	6	0.0393374741200828	479	6	6	0.312363178607842	0.312363178607842	0.312363178607842	0.305048449595552	0.305048449595552	0.305048449595552	0.443246366844486	0.443246366844486	0.443246366844486	0.314654861391977	0.302390074949403	0.302390074949403
PZP	483	4	0.0403726708074534	479	4	4	0.61435594505929	0.806463593326443	0.591008093504457	0.449592877193517	0.763253309443559	0.432175007752962	0.59049132406121	0.911199580247977	0.569978963403513	0.691357218108115	0.676521250654013	0.432175007752962
CLECL1	483	1	0.010351966873706	479	NA	NA	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039	0.605987003223039
CD69	483	1	0.010351966873706	479	1	1	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565	0.683858191730565
KLRF1	483	1	0.0538302277432712	479	1	1	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645	0.701124809904645
KLRF2	483	1	0.0455486542443064	479	1	1	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439	0.420450075934439
CLEC2A	483	1	0.0186335403726708	479	1	1	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194	0.731871166680194
CLEC12A	483	1	0.107660455486542	479	1	1	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243	0.23431207015243
CLEC1B	483	1	0.0062111801242236	479	1	1	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225	0.72657349266225
CLEC12B	483	1	0.031055900621118	479	1	1	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754	0.359412365067754
CLEC7A	483	2	0.005175983436853	479	2	2	0.754798149837927	0.857987479624162	0.79932242366692	0.283245796574516	0.258800384169784	0.23445766617451	0.378361241278973	0.35400534596213	0.318968872830898	0.283753186508112	0.283753186508112	0.23445766617451
OLR1	483	1	0.0124223602484472	479	NA	NA	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383	0.744178434021383
EIF2S3L	483	1	0.0041407867494824	479	1	1	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738	0.696980342703738
STYK1	483	3	0.0117322291235335	479	3	3	0.655000401386299	0.655000401386299	0.655000401386299	0.238164877533563	0.177865582425368	0.238164877533563	0.318833423676067	0.258534128567873	0.318833423676067	0.171680537017288	0.771552431412661	0.171680537017288
TAS2R7	483	2	0.113871635610766	479	2	2	0.751850291685862	0.751850291685862	0.751850291685862	0.325559706026687	0.325559706026687	0.325559706026687	0.626025446834115	0.626025446834115	0.626025446834115	0.390760356975932	0.828356257776638	0.325559706026687
TAS2R8	483	3	0.115942028985507	479	3	3	0.378169943750782	0.315560213597838	0.408976138152703	0.799510473226559	0.845712523312946	0.799510473226559	0.489061693744097	0.472332658870419	0.550384100176579	0.777657401953181	0.347406363110495	0.315560213597838
TAS2R9	483	1	0.12008281573499	479	1	1	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236	0.727111455705236
TAS2R14	483	1	0.062111801242236	479	1	1	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246	0.269493210550246
TAS2R19	483	1	0.0165631469979296	479	1	1	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852	0.888649609156852
TAS2R46	483	1	0.0579710144927536	479	1	1	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102	0.449205847255102
PRB4	483	1	0.0890269151138716	479	1	1	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826	0.560658110032826
PRB1	483	1	0.0269151138716356	479	1	1	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146	0.727933378987146
