set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
RC3H2	483	1	0.0062111801242236	479	0.716517818884788	1	NA	1	1	ER	NA	NA	NA
GPR21	483	1	0.0662525879917184	479	0.677965932597511	1	NA	1	1	ER	NA	NA	NA
STRBP	483	2	0.0755693581780538	479	0.291419942939066	2	2	2	2	ER	NA	NA	NA
DENND1A	483	1	0.0062111801242236	479	0.209776481292491	1	NA	1	1	ER	NA	NA	NA
PSMB7	483	1	0.0062111801242236	479	0.705861983811499	1	NA	1	1	ER	NA	NA	NA
GPR144	483	4	0.0408902691511387	479	0.567019650213801	4	4	423	316	MA	NA	NA	NA
OLFML2A	483	1	0.0082815734989648	479	0.754244564903756	1	NA	2	2	ER	NA	NA	NA
ARPC5L	483	1	0.010351966873706	479	0.2270250349026	1	NA	1	1	ER	NA	NA	NA
GOLGA1	483	2	0.0993788819875776	479	0.217087042073738	2	2	2	2	ER	NA	NA	NA
RABEPK	483	4	0.0300207039337474	479	0.0240883449827431	4	4	11	11	ER	NA	NA	NA
RALGPS1	483	1	0.0082815734989648	479	0.734596034732371	1	NA	1	1	ER	NA	NA	NA
GARNL3	483	2	0.056935817805383	479	0.298212738971822	2	2	2	2	ER	NA	NA	NA
SLC2A8	483	1	0.010351966873706	479	0.72252774133425	1	NA	1	1	ER	NA	NA	NA
ZNF79	483	1	0.0082815734989648	479	0.714856423890441	1	NA	1	1	ER	NA	NA	NA
LRSAM1	483	2	0.0662525879917184	479	0.0967152965767299	2	2	2	2	ER	NA	NA	NA
FAM129B	483	1	0.0062111801242236	479	0.659771774857223	1	NA	1	1	ER	NA	NA	NA
C9orf117	483	1	0.0020703933747412	479	0.16367620087307	1	NA	1	1	ER	NA	NA	NA
TTC16	483	1	0.031055900621118	479	0.788043033261167	1	NA	3	3	ER	NA	NA	NA
TOR2A	483	1	0.144927536231884	479	0.202850750314134	1	NA	1	1	ER	NA	NA	NA
FPGS	483	1	0.05175983436853	479	0.816213690870004	1	NA	4	4	ER	NA	NA	NA
ENG	483	1	0	479	0.199734138447606	1	NA	1	1	ER	NA	NA	NA
PIP5KL1	483	1	0.010351966873706	479	0.746389871478941	1	NA	2	2	ER	NA	NA	NA
SLC25A25	483	1	0.161490683229814	479	0.829750128066684	1	NA	5	5	ER	NA	NA	NA
PTGES2	483	1	0.151138716356108	479	0.196608744793669	1	NA	1	1	ER	NA	NA	NA
DNM1	483	1	0.010351966873706	479	0.705370564928829	1	NA	1	1	ER	NA	NA	NA
TRUB2	483	1	0.0082815734989648	479	0.706020691111669	1	NA	1	1	ER	NA	NA	NA
COQ4	483	2	0.0093167701863354	479	0.552728032605513	2	2	5	5	ER	NA	NA	NA
SLC27A4	483	2	0.0320910973084886	479	0.57364777831963	2	2	2	2	ER	NA	NA	NA
CERCAM	483	3	0.0586611456176674	479	0.0407921173548177	3	3	11	11	ER	NA	NA	NA
ODF2	483	2	0.0072463768115942	479	0.0959817834271634	2	2	2	2	ER	NA	NA	NA
GLE1	483	2	0.0351966873706004	479	0.121391125711925	2	2	4	4	ER	NA	NA	NA
SPTAN1	483	3	0.00276052449965493	479	0.121099353069846	3	3	4	4	ER	NA	NA	NA
PKN3	483	3	0.0572808833678399	479	0.869564891250416	3	2	2	2	ER	NA	NA	NA
ENDOG	483	2	0.025879917184265	479	0.212927909869287	2	2	4	4	ER	NA	NA	NA
LRRC8A	483	1	0.0041407867494824	479	0.229842680210393	1	NA	1	1	ER	NA	NA	NA
PHYHD1	483	2	0.0031055900621118	479	0.269385557422146	2	2	2	2	ER	NA	NA	NA
DOLK	483	1	0.0186335403726708	479	0.701422448893735	1	NA	1	1	ER	NA	NA	NA
NUP188	483	5	0.00869565217391304	479	0.226900464831736	5	5	18	18	ER	NA	NA	NA
FAM73B	483	2	0.0134575569358178	479	0.113829274756888	2	2	2	2	ER	NA	NA	NA
CRAT	483	2	0.0269151138716356	479	0.546403754811197	2	2	2	2	ER	NA	NA	NA
GPR107	483	1	0.010351966873706	479	0.19439502755917	1	NA	1	1	ER	NA	NA	NA
HMCN2	483	1	0.0144927536231884	479	0.56611250314368	1	NA	17	16	ER	NA	NA	NA
AL354898.1	483	1	0.12008281573499	479	0.20661222023267	1	NA	1	1	ER	NA	NA	NA
ASS1	483	2	0.0020703933747412	479	0.304567225624722	2	2	2	2	ER	NA	NA	NA
ABL1	483	1	0.0062111801242236	479	0.227534337986933	1	NA	1	1	ER	NA	NA	NA
FIBCD1	483	1	0.031055900621118	479	0.204585579066257	1	NA	1	1	ER	NA	NA	NA
LAMC3	483	6	0.0814354727398206	479	0.539765448113103	6	5	15	15	ER	NA	NA	NA
NUP214	483	2	0.0331262939958592	479	0.86624910217356	2	2	2	2	ER	NA	NA	NA
PRRC2B	483	3	0.0144927536231884	479	0.195617648276505	3	3	8	8	ER	NA	NA	NA
POMT1	483	9	0.0151828847481021	479	0.00156975031569806	9	9	150	132	MA	NA	NA	NA
RAPGEF1	483	1	0.0020703933747412	479	0.226463192061272	1	NA	1	1	ER	NA	NA	NA
SETX	483	7	0.00236616385684709	479	0.0260541481486624	7	6	11	11	ER	NA	NA	NA
C9orf171	483	2	0.0041407867494824	479	0.47109136069575	2	2	6	6	ER	NA	NA	NA
DDX31	483	1	0.0538302277432712	479	0.109785404514775	1	NA	2	2	ER	NA	NA	NA
AK8	483	2	0.0921325051759834	479	0.701816038199524	2	1	1	1	ER	NA	NA	NA
TSC1	483	3	0.0124223602484472	479	0.89059371526328	3	3	10	10	ER	NA	NA	NA
CEL	483	1	0.0372670807453416	479	0.236941912016657	1	NA	1	1	ER	NA	NA	NA
GBGT1	483	1	0.0082815734989648	479	0.05715247250294	1	NA	3	3	ER	NA	NA	NA
MED22	483	1	0.0041407867494824	479	0.659810210891334	1	NA	1	1	ER	NA	NA	NA
SURF2	483	1	0.0745341614906832	479	0.237599294575233	1	NA	1	1	ER	NA	NA	NA
REXO4	483	3	0.00483091787439614	479	0.846621961858571	3	3	3	3	ER	NA	NA	NA
ADAMTS13	483	2	0.0072463768115942	479	0.0323288943515592	2	2	33	33	ER.A	NA	NA	NA
CACFD1	483	1	0.0890269151138716	479	0.73149126523374	1	NA	1	1	ER	NA	NA	NA
DBH	483	4	0.0025879917184265	479	0.525376247833635	4	4	13	13	ER	NA	NA	NA
SARDH	483	1	0.0890269151138716	479	0.735334917412685	1	NA	1	1	ER	NA	NA	NA
VAV2	483	1	0.0020703933747412	479	0.206806047818886	1	NA	1	1	ER	NA	NA	NA
COL5A1	483	1	0.0351966873706004	479	0.338125592681624	NA	NA	41	40	Firth	NA	NA	NA
FCN2	483	1	0	479	0.128039721742124	1	NA	5	5	ER	NA	NA	NA
FCN1	483	1	0.0020703933747412	479	0.81289266334541	1	NA	4	4	ER	NA	NA	NA
PPP1R26	483	1	0.0331262939958592	479	0.711724322823593	1	NA	1	1	ER	NA	NA	NA
C9orf116	483	1	0.0165631469979296	479	0.215387112445676	1	NA	1	1	ER	NA	NA	NA
SOHLH1	483	1	0.0165631469979296	479	0.755662269766407	1	NA	2	2	ER	NA	NA	NA
CAMSAP1	483	3	0.0020703933747412	479	0.15368184658249	3	3	3	3	ER	NA	NA	NA
QSOX2	483	4	0.0346790890269151	479	0.637272752350323	4	4	6	6	ER	NA	NA	NA
SDCCAG3	483	1	0.0020703933747412	479	0.733397413981964	1	NA	1	1	ER	NA	NA	NA
PMPCA	483	2	0.0041407867494824	479	0.812981218728403	2	2	2	2	ER	NA	NA	NA
INPP5E	483	1	0.0248447204968944	479	0.208144249242489	1	NA	1	1	ER	NA	NA	NA
SEC16A	483	2	0.0041407867494824	479	0.537103790159039	2	2	2	2	ER	NA	NA	NA
LCN10	483	1	0.0041407867494824	479	0.185428698144612	NA	NA	167	147	Firth	NA	NA	NA
LCN6	483	1	0.0372670807453416	479	0.757174383755473	1	NA	2	2	ER	NA	NA	NA
CCDC183	483	2	0.0755693581780538	479	0.318488229430727	2	2	2	2	ER	NA	NA	NA
RABL6	483	1	0.0455486542443064	479	0.721885669493134	1	NA	1	1	ER	NA	NA	NA
MAMDC4	483	1	0.151138716356108	479	0.714699640935392	1	NA	1	1	ER	NA	NA	NA
FBXW5	483	1	0	479	0.721498056292503	1	NA	1	1	ER	NA	NA	NA
ABCA2	483	1	0.0020703933747412	479	0.2270250349026	1	NA	1	1	ER	NA	NA	NA
NPDC1	483	1	0.136645962732919	479	0.73149126523374	1	NA	1	1	ER	NA	NA	NA
ENTPD2	483	3	0.11456176673568	479	0.9803627786879	3	3	19	18	ER	NA	NA	NA
UAP1L1	483	1	0.0041407867494824	479	0.353875486730662	1	NA	2	2	ER	NA	NA	NA
MAN1B1	483	3	0	479	0.617410956751113	3	3	3	3	ER	NA	NA	NA
DPP7	483	1	0.17184265010352	479	0.331474756443378	1	NA	2	2	ER	NA	NA	NA
TPRN	483	2	0.036231884057971	479	0.826135092350108	2	2	2	2	ER	NA	NA	NA
NDOR1	483	4	0.0600414078674948	479	0.219654541988581	4	3	3	3	ER	NA	NA	NA
SLC34A3	483	1	0.0393374741200828	479	0.191739341179422	1	NA	1	1	ER	NA	NA	NA
FAM166A	483	1	0.0124223602484472	479	0.831455198790036	1	NA	5	5	ER	NA	NA	NA
C9orf173	483	1	0.109730848861284	479	0.20936127229701	1	NA	1	1	ER	NA	NA	NA
ENTPD8	483	1	0.0124223602484472	479	0.693774183781056	1	NA	1	1	ER	NA	NA	NA
PNPLA7	483	3	0.0213940648723257	479	0.394547861830383	3	3	10	10	ER	NA	NA	NA
DPH7	483	1	0.0703933747412008	479	0.207197024463648	1	NA	1	1	ER	NA	NA	NA
ARRDC1	483	1	0.0248447204968944	479	0.725504000198153	1	NA	1	1	ER	NA	NA	NA
EHMT1	483	1	0.0020703933747412	479	0.670752663018321	1	NA	1	1	ER	NA	NA	NA
CACNA1B	483	1	0.0041407867494824	479	0.225035653829462	1	NA	1	1	ER	NA	NA	NA
AL359878.1	483	1	0.0041407867494824	479	0.223230224416223	1	NA	1	1	ER	NA	NA	NA
GTPBP4	483	1	0.0020703933747412	479	0.161951045060054	1	NA	1	1	ER	NA	NA	NA
IDI2	483	4	0.0393374741200828	479	0.0961338554492324	4	4	79	76	MA	NA	NA	NA
ADARB2	483	1	0.0020703933747412	479	0.716532931892541	1	NA	1	1	ER	NA	NA	NA
PITRM1	483	5	0.00165631469979296	479	0.603352299402361	5	5	19	18	ER	NA	NA	NA
KLF6	483	1	0	479	0.249112191927918	1	NA	1	1	ER	NA	NA	NA
AKR1E2	483	3	0.0158730158730159	479	0.813132891728521	3	3	126	113	MA	NA	NA	NA
AKR1C2	483	1	0.0227743271221532	479	0.229243160385598	1	NA	1	1	ER	NA	NA	NA
AKR1C3	483	1	0.0269151138716356	479	0.701124809904645	1	NA	1	1	ER	NA	NA	NA
AKR1CL1	483	1	0.0476190476190476	479	0.206432666549483	1	NA	1	1	ER	NA	NA	NA
AKR1C4	483	3	0.0862663906142167	479	0.509922047706458	3	3	3	3	ER	NA	NA	NA
UCN3	483	1	0.153209109730849	479	0.677965932597511	1	NA	2	1	ER	NA	NA	NA
NET1	483	2	0.010351966873706	479	0.356792180885081	2	2	2	2	ER	NA	NA	NA
ASB13	483	1	0.010351966873706	479	0.220261039548607	1	NA	1	1	ER	NA	NA	NA
FAM208B	483	3	0.0124223602484472	479	0.362456030004129	3	3	16	15	ER	NA	NA	NA
ANKRD16	483	2	0.0031055900621118	479	0.639173630891452	2	2	37	37	ER.A	NA	NA	NA
IL15RA	483	2	0.005175983436853	479	0.537940018755223	2	2	2	2	ER	NA	NA	NA
SFMBT2	483	1	0	479	0.160532874628499	1	NA	1	1	ER	NA	NA	NA
ITIH5	483	2	0.010351966873706	479	0.321628334445649	2	2	6	6	ER	NA	NA	NA
ITIH2	483	3	0.0158730158730159	479	0.220590782156457	3	3	7	7	ER	NA	NA	NA
USP6NL	483	1	0.0041407867494824	479	0.22626143405375	1	NA	1	1	ER	NA	NA	NA
ECHDC3	483	1	0.0848861283643892	479	0.406880870786486	1	NA	3	3	ER	NA	NA	NA
PROSER2	483	1	0.072463768115942	479	0.323908877530787	1	NA	6	6	ER	NA	NA	NA
UPF2	483	3	0.0324361628709455	479	0.0800701697208327	3	3	4	4	ER	NA	NA	NA
DHTKD1	483	3	0.064872325741891	479	0.65947622871336	3	3	4	4	ER	NA	NA	NA
SEC61A2	483	1	0.0165631469979296	479	0.701816038199524	1	NA	1	1	ER	NA	NA	NA
OPTN	483	1	0.0020703933747412	479	0.367143546191623	NA	NA	26	25	Firth	NA	NA	NA
MCM10	483	1	0.0393374741200828	479	0.20217848814252	1	NA	1	1	ER	NA	NA	NA
UCMA	483	1	0.0248447204968944	479	0.660357667587394	1	NA	1	1	ER	NA	NA	NA
PHYH	483	2	0.0041407867494824	479	0.610681286904131	2	2	3	3	ER	NA	NA	NA
AL138764.1	483	1	0	479	0.742099632892566	1	NA	1	1	ER	NA	NA	NA
FRMD4A	483	3	0.0420979986197378	479	0.392164579801639	3	3	3	3	ER	NA	NA	NA
FAM107B	483	1	0.0372670807453416	479	0.199924779171011	1	NA	1	1	ER	NA	NA	NA
CDNF	483	1	0.0393374741200828	479	0.738597849847366	1	NA	17	15	ER	NA	NA	NA
DCLRE1C	483	2	0.0010351966873706	479	0.763682446387096	2	2	12	12	ER	NA	NA	NA
OLAH	483	1	0.0227743271221532	479	0.275139800407009	1	NA	5	5	ER	NA	NA	NA
ACBD7	483	2	0.0175983436853002	479	0.0785021251372086	2	2	2	2	ER	NA	NA	NA
RPP38	483	2	0.0031055900621118	479	0.508285196306852	2	2	4	4	ER	NA	NA	NA
FAM171A1	483	2	0.056935817805383	479	0.594073801713099	2	2	3	3	ER	NA	NA	NA
ITGA8	483	1	0.0745341614906832	479	0.711724322823593	1	NA	1	1	ER	NA	NA	NA
PTER	483	2	0.105590062111801	479	0.264430288905061	2	2	3	3	ER	NA	NA	NA
CUBN	483	13	0.0202261506609333	479	0.713581302989229	13	13	172	147	MA	NA	NA	NA
TRDMT1	483	1	0.062111801242236	479	0.209632188304435	1	NA	1	1	ER	NA	NA	NA
VIM	483	1	0	479	0.701816038199524	1	NA	1	1	ER	NA	NA	NA
ST8SIA6	483	3	0.0579710144927536	479	0.230052507693832	3	3	5	5	ER	NA	NA	NA
PTPLA	483	1	0.0703933747412008	479	0.72252774133425	1	NA	1	1	ER	NA	NA	NA
STAM	483	1	0.0434782608695652	479	0.723999918390351	1	NA	1	1	ER	NA	NA	NA
SLC39A12	483	1	0.041407867494824	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
CACNB2	483	4	0.0538302277432712	479	0.916854897723975	4	3	4	4	ER	NA	NA	NA
NSUN6	483	1	0.0910973084886128	479	0.347337957663636	1	NA	2	2	ER	NA	NA	NA
MALRD1	483	6	0.0610766045548654	479	0.441185019073841	6	6	26	26	ER.A	NA	NA	NA
NEBL	483	6	0.0652173913043478	479	0.787916003338983	6	5	11	11	ER	NA	NA	NA
DNAJC1	483	1	0.0538302277432712	479	0.195441328477694	1	NA	1	1	ER	NA	NA	NA
SPAG6	483	1	0.0434782608695652	479	0.73149126523374	1	NA	1	1	ER	NA	NA	NA
ARMC3	483	1	0.0393374741200828	479	0.172708027970126	1	NA	17	17	ER	NA	NA	NA
C10orf115	483	1	0.062111801242236	479	0.59969100533802	1	NA	8	8	ER	NA	NA	NA
KIAA1217	483	8	0.0302795031055901	479	0.690348656408344	8	8	15	15	ER	NA	NA	NA
ARHGAP21	483	1	0.020703933747412	479	0.485209692356989	1	NA	4	4	ER	NA	NA	NA
PRTFDC1	483	1	0.0745341614906832	479	0.206777135421136	1	NA	1	1	ER	NA	NA	NA
ENKUR	483	1	0.0144927536231884	479	0.192445172632365	1	NA	1	1	ER	NA	NA	NA
THNSL1	483	3	0.00483091787439614	479	0.92868357589074	3	3	3	3	ER	NA	NA	NA
GPR158	483	1	0.115942028985507	479	0.668322576128341	1	NA	1	1	ER	NA	NA	NA
MYO3A	483	2	0.0217391304347826	479	0.0615273416686941	2	2	89	84	MA	NA	NA	NA
GAD2	483	2	0.0403726708074534	479	0.0732246582869313	2	2	10	10	ER	NA	NA	NA
ANKRD26	483	3	0.00345065562456867	479	0.30538073748499	3	3	9	9	ER	NA	NA	NA
YME1L1	483	1	0	479	0.848544887053136	1	NA	7	7	ER	NA	NA	NA
MASTL	483	1	0.0082815734989648	479	0.20936127229701	1	NA	1	1	ER	NA	NA	NA
ACBD5	483	1	0.0062111801242236	479	0.693471078382635	1	NA	1	1	ER	NA	NA	NA
PTCHD3	483	5	0.0422360248447205	479	0.795726019854549	5	5	365	287	MA	NA	NA	NA
ARMC4	483	4	0.0605590062111801	479	0.200805331299514	4	3	4	4	ER	NA	NA	NA
MPP7	483	2	0.082815734989648	479	0.202143661802117	2	2	4	4	ER	NA	NA	NA
LYZL1	483	1	0.0020703933747412	479	0.432445581447971	NA	NA	49	47	Firth	NA	NA	NA
SVIL	483	4	0.0093167701863354	479	0.661768212100545	4	4	4	4	ER	NA	NA	NA
KIAA1462	483	1	0.0041407867494824	479	0.326590213311076	1	NA	2	2	ER	NA	NA	NA
ZNF438	483	4	0.005175983436853	479	0.94805191262733	4	4	5	5	ER	NA	NA	NA
ZEB1	483	2	0.0196687370600414	479	0.844948449809983	2	2	2	2	ER	NA	NA	NA
CCDC7	483	3	0.0455486542443064	479	0.256341251828679	3	3	95	90	MA	NA	NA	NA
C10ORF68	483	6	0.0759144237405107	479	0.344495438182902	6	6	54	54	MA	NA	NA	NA
NRP1	483	1	0.0434782608695652	479	0.219429904413058	1	NA	1	1	ER	NA	NA	NA
PARD3	483	1	0.0579710144927536	479	0.0731853438371963	1	NA	6	6	ER	NA	NA	NA
CREM	483	2	0.0403726708074534	479	0.69883912364357	2	2	4	4	ER	NA	NA	NA
CCNY	483	1	0.0248447204968944	479	0.634787997807266	1	NA	1	1	ER	NA	NA	NA
NAMPTL	483	1	0.0020703933747412	479	0.752700898669005	1	NA	2	2	ER	NA	NA	NA
ANKRD30A	483	4	0.067287784679089	479	0.18016543167362	4	4	10	10	ER	NA	NA	NA
ZNF248	483	1	0.0848861283643892	479	0.710726549834097	1	NA	1	1	ER	NA	NA	NA
ZNF25	483	1	0.0248447204968944	479	0.206432666549483	1	NA	1	1	ER	NA	NA	NA
ZNF37A	483	4	0.0698757763975155	479	0.944203338419084	4	4	4	4	ER	NA	NA	NA
CCNYL2	483	1	0.010351966873706	479	0.724541769317505	1	NA	1	1	ER	NA	NA	NA
ZNF33B	483	1	0.0248447204968944	479	0.663790303453814	1	NA	1	1	ER	NA	NA	NA
BMS1	483	1	0.0393374741200828	479	0.331420148189311	1	NA	14	14	ER	NA	NA	NA
RET	483	2	0.0031055900621118	479	0.951870835844027	2	2	14	14	ER	NA	NA	NA
ZNF487	483	1	0.031055900621118	479	0.612320661814444	NA	NA	22	22	Firth	NA	NA	NA
ZNF239	483	1	0.0372670807453416	479	0.839426317853104	NA	NA	421	331	Firth	NA	NA	NA
ZNF485	483	1	0.0062111801242236	479	0.744424739041666	1	NA	2	2	ER	NA	NA	NA
LINC00619	483	1	0.0020703933747412	479	0.687494263931206	1	NA	1	1	ER	NA	NA	NA
OR13A1	483	1	0.0248447204968944	479	0.725314606442031	NA	NA	28	26	Firth	NA	NA	NA
ZFAND4	483	5	0.0368530020703934	479	0.916414684907391	5	5	28	28	ER.A	NA	NA	NA
SYT15	483	1	0.0082815734989648	479	0.235971903418337	1	NA	1	1	ER	NA	NA	NA
ZNF488	483	2	0.020703933747412	479	0.532493040554751	2	2	7	6	ER	NA	NA	NA
GDF2	483	1	0.0041407867494824	479	0.224118685877204	1	NA	1	1	ER	NA	NA	NA
GDF10	483	1	0.153209109730849	479	0.708635043918884	1	NA	1	1	ER	NA	NA	NA
FRMPD2	483	2	0.0289855072463768	479	0.572304429029968	2	2	8	8	ER	NA	NA	NA
ARHGAP22	483	3	0.00345065562456867	479	0.0247941855038184	3	3	3	3	ER	NA	NA	NA
WDFY4	483	3	0.0379572118702554	479	0.108802378366948	3	3	6	5	ER	NA	NA	NA
LRRC18	483	1	0.0269151138716356	479	0.708883749479961	1	NA	1	1	ER	NA	NA	NA
FAM170B	483	1	0.0041407867494824	479	0.338008656445471	1	NA	2	2	ER	NA	NA	NA
C10orf128	483	1	0.0041407867494824	479	0.840819999372598	1	NA	6	6	ER	NA	NA	NA
C10orf71	483	5	0.00538302277432712	479	0.22669984775993	5	5	6	6	ER	NA	NA	NA
ERCC6	483	6	0.0276052449965493	479	0.0250402014146176	6	6	8	8	ER	NA	NA	NA
SLC18A3	483	1	0.0476190476190476	479	0.238706693924557	1	NA	1	1	ER	NA	NA	NA
CHAT	483	2	0.0041407867494824	479	0.677994568749591	2	2	64	62	MA	NA	NA	NA
C10orf53	483	2	0.0113871635610766	479	0.613231163093533	2	2	3	3	ER	NA	NA	NA
OGDHL	483	5	0.0455486542443064	479	0.59092908497752	5	4	7	7	ER	NA	NA	NA
PARG	483	1	0.082815734989648	479	0.714699640935392	1	NA	1	1	ER	NA	NA	NA
MSMB	483	1	0.0020703933747412	479	0.692600159546861	1	NA	1	1	ER	NA	NA	NA
NCOA4	483	1	0.0041407867494824	479	0.715066245803956	1	NA	1	1	ER	NA	NA	NA
AGAP6	483	2	0.031055900621118	479	0.811654970817802	2	2	316	272	MA	NA	NA	NA
FAM21A	483	1	0.101449275362319	479	0.663814752385127	1	NA	2	1	ER	NA	NA	NA
ASAH2	483	1	0.0227743271221532	479	0.158573715767501	1	NA	6	6	ER	NA	NA	NA
SGMS1	483	1	0.0062111801242236	479	0.68972640044785	1	NA	1	1	ER	NA	NA	NA
MBL2	483	3	0.0476190476190476	479	0.0694326484202357	3	3	12	12	ER	NA	NA	NA
PCDH15	483	8	0.0093167701863354	479	0.510231643470474	8	8	11	11	ER	NA	NA	NA
TMEM26	483	4	0.0698757763975155	479	0.623140243033948	4	4	4	4	ER	NA	NA	NA
C10orf107	483	1	0.0269151138716356	479	0.734896229131958	1	NA	1	1	ER	NA	NA	NA
ARID5B	483	1	0.0393374741200828	479	0.659650027182925	1	NA	1	1	ER	NA	NA	NA
RTKN2	483	1	0.062111801242236	479	0.2401343741406	1	NA	1	1	ER	NA	NA	NA
ZNF365	483	1	0.020703933747412	479	0.835671247620017	NA	NA	249	222	Firth	NA	NA	NA
JMJD1C	483	5	0.0567287784679089	479	0.312682687721118	5	5	10	10	ER	NA	NA	NA
SIRT1	483	1	0.0269151138716356	479	0.677965932597511	1	NA	1	1	ER	NA	NA	NA
MYPN	483	6	0.0138026224982747	479	0.632792553893296	6	6	475	352	MA	NA	NA	NA
DNA2	483	2	0.015527950310559	479	0.870420666417779	2	2	2	2	ER	NA	NA	NA
STOX1	483	2	0.0238095238095238	479	0.737040399931513	2	2	566	284	MA	NA	NA	NA
KIAA1279	483	1	0.0020703933747412	479	0.734858951490093	1	NA	1	1	ER	NA	NA	NA
HKDC1	483	2	0.0196687370600414	479	0.924706119624578	2	2	6	6	ER	NA	NA	NA
TACR2	483	1	0.0331262939958592	479	0.228254765421225	1	NA	1	1	ER	NA	NA	NA
C10orf35	483	1	0	479	0.0930600827920547	1	NA	2	2	ER	NA	NA	NA
COL13A1	483	3	0.010351966873706	479	0.14503709020477	3	3	4	3	ER	NA	NA	NA
AIFM2	483	3	0.00690131124913734	479	0.904018765889416	3	3	3	3	ER	NA	NA	NA
NPFFR1	483	2	0.0041407867494824	479	0.890411533795174	2	2	5	5	ER	NA	NA	NA
NODAL	483	1	0	479	0.652458377767271	1	NA	1	1	ER	NA	NA	NA
PRF1	483	2	0.0403726708074534	479	0.905245711242744	2	2	5	5	ER	NA	NA	NA
ADAMTS14	483	5	0.0376811594202899	479	0.29471346376625	5	5	10	10	ER	NA	NA	NA
TBATA	483	1	0.0062111801242236	479	0.221469093988765	1	NA	1	1	ER	NA	NA	NA
SGPL1	483	1	0.0186335403726708	479	0.711550860292544	1	NA	1	1	ER	NA	NA	NA
UNC5B	483	2	0.0962732919254658	479	0.673621693257551	2	1	1	1	ER	NA	NA	NA
SLC29A3	483	2	0.005175983436853	479	0.526856128450031	2	2	231	205	MA	NA	NA	NA
CDH23	483	7	0.0245489500147885	479	0.184106833710808	7	7	169	145	MA	NA	NA	NA
PSAP	483	2	0.0020703933747412	479	0.876375290769483	2	2	2	2	ER	NA	NA	NA
SPOCK2	483	3	0.00897170462387854	479	0.597842896046828	3	3	5	5	ER	NA	NA	NA
ASCC1	483	2	0.005175983436853	479	0.463553171115209	2	2	10	10	ER	NA	NA	NA
DNAJB12	483	1	0.010351966873706	479	0.693471078382635	1	NA	1	1	ER	NA	NA	NA
MCU	483	1	0.0848861283643892	479	0.809821188133545	1	NA	4	4	ER	NA	NA	NA
OIT3	483	1	0.0144927536231884	479	0.677010564350301	1	NA	1	1	ER	NA	NA	NA
NUDT13	483	2	0.0113871635610766	479	0.681044232960956	2	2	13	13	ER	NA	NA	NA
ECD	483	5	0.0277432712215321	479	0.843902940401983	5	5	61	56	MA	NA	NA	NA
FAM149B1	483	1	0.020703933747412	479	0.74655821115822	1	NA	1	1	ER	NA	NA	NA
MRPS16	483	1	0.0082815734989648	479	0.20459867153658	1	NA	1	1	ER	NA	NA	NA
ANXA7	483	2	0.025879917184265	479	0.838163813244996	2	2	2	2	ER	NA	NA	NA
MSS51	483	2	0.005175983436853	479	0.827539202709775	2	2	2	2	ER	NA	NA	NA
USP54	483	4	0.015527950310559	479	0.612983154827385	4	4	5	5	ER	NA	NA	NA
MYOZ1	483	2	0.0113871635610766	479	0.232623577489267	2	2	3	3	ER	NA	NA	NA
SYNPO2L	483	1	0.182194616977226	479	0.913497668219774	NA	NA	105	96	Firth	NA	NA	NA
AGAP5	483	1	0.0248447204968944	479	0.663790303453814	1	NA	1	1	ER	NA	NA	NA
SEC24C	483	6	0.0100069013112491	479	0.362389387496584	6	6	8	7	ER	NA	NA	NA
FUT11	483	3	0.00552104899930987	479	0.580776533475994	3	3	3	2	ER	NA	NA	NA
ZSWIM8	483	2	0.0041407867494824	479	0.313187416657793	2	2	2	2	ER	NA	NA	NA
NDST2	483	1	0	479	0.192440362436983	1	NA	1	1	ER	NA	NA	NA
PLAU	483	1	0.0124223602484472	479	0.421754523340523	1	NA	3	3	ER	NA	NA	NA
VCL	483	1	0	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
ADK	483	2	0.031055900621118	479	0.867139002329595	2	2	2	2	ER	NA	NA	NA
DUSP13	483	2	0.0351966873706004	479	0.0285515927019012	2	2	3	3	ER	NA	NA	NA
SAMD8	483	1	0.0062111801242236	479	0.220270443656783	1	NA	1	1	ER	NA	NA	NA
DLG5	483	2	0.0320910973084886	479	0.200792420181014	2	2	4	4	ER	NA	NA	NA
POLR3A	483	2	0.0031055900621118	479	0.216639163947253	2	2	2	2	ER	NA	NA	NA
NUTM2B	483	1	0.093167701863354	479	0.744359362546455	1	NA	1	1	ER	NA	NA	NA
SFTPD	483	1	0.0124223602484472	479	0.650065242894701	1	NA	1	1	ER	NA	NA	NA
ANXA11	483	3	0.0772946859903382	479	0.30666687180575	3	3	409	321	MA	NA	NA	NA
MAT1A	483	2	0	479	0.289548189664995	2	2	2	2	ER	NA	NA	NA
FAM213A	483	1	0.0020703933747412	479	0.676922844013009	1	NA	1	1	ER	NA	NA	NA
SH2D4B	483	1	0.020703933747412	479	0.69490354136262	1	NA	1	1	ER	NA	NA	NA
GHITM	483	1	0.0248447204968944	479	0.234269927607027	1	NA	1	1	ER	NA	NA	NA
LRIT2	483	6	0.020703933747412	479	0.19043250198903	6	6	36	35	ER.A	NA	NA	NA
